"Code";"Name";"Product types";"Year";"Value";"Measurement unit";"Attribute";
0600000;"LUBLIN";"beet sugar white, bagged - per 1kg";"2017";0,00;"PLN";"";
0600000;"LUBLIN";"beet sugar white, bagged - per 1kg";"2018";0,00;"PLN";"";
0600000;"LUBLIN";"beet sugar white, bagged - per 1kg";"2019";0,00;"PLN";"";
0600000;"LUBLIN";"natural chocolate plain - per 1kg";"1999";0,00;"PLN";"";
0600000;"LUBLIN";"natural chocolate plain - per 1kg";"2000";0,00;"PLN";"";
0600000;"LUBLIN";"natural chocolate plain - per 1kg";"2001";19,60;"PLN";"";
0600000;"LUBLIN";"natural chocolate plain - per 1kg";"2002";0,00;"PLN";"";
0600000;"LUBLIN";"natural chocolate plain - per 1kg";"2003";0,00;"PLN";"";
0600000;"LUBLIN";"natural chocolate plain - per 1kg";"2004";0,00;"PLN";"";
0600000;"LUBLIN";"natural chocolate plain - per 1kg";"2005";0,00;"PLN";"";
0600000;"LUBLIN";"natural chocolate plain - per 1kg";"2006";0,00;"PLN";"";
0600000;"LUBLIN";"natural chocolate plain - per 1kg";"2007";0,00;"PLN";"";
0600000;"LUBLIN";"natural chocolate plain - per 1kg";"2008";0,00;"PLN";"";
0600000;"LUBLIN";"natural chocolate plain - per 1kg";"2009";0,00;"PLN";"";
0600000;"LUBLIN";"natural chocolate plain - per 1kg";"2010";0,00;"PLN";"";
0600000;"LUBLIN";"natural chocolate plain - per 1kg";"2011";0,00;"PLN";"";
0600000;"LUBLIN";"natural chocolate plain - per 1kg";"2012";0,00;"PLN";"";
0600000;"LUBLIN";"natural chocolate plain - per 1kg";"2013";0,00;"PLN";"";
0600000;"LUBLIN";"natural chocolate plain - per 1kg";"2014";0,00;"PLN";"";
0600000;"LUBLIN";"natural chocolate plain - per 1kg";"2015";0,00;"PLN";"";
0600000;"LUBLIN";"natural chocolate plain - per 1kg";"2016";0,00;"PLN";"";
0600000;"LUBLIN";"natural chocolate plain - per 1kg";"2017";0,00;"PLN";"";
0600000;"LUBLIN";"natural chocolate plain - per 1kg";"2018";0,00;"PLN";"";
0600000;"LUBLIN";"natural chocolate plain - per 1kg";"2019";0,00;"PLN";"";
0600000;"LUBLIN";"white table salt bagged - per 1kg";"1999";0,00;"PLN";"";
0600000;"LUBLIN";"white table salt bagged - per 1kg";"2000";0,00;"PLN";"";
0600000;"LUBLIN";"white table salt bagged - per 1kg";"2001";0,00;"PLN";"";
0600000;"LUBLIN";"white table salt bagged - per 1kg";"2002";0,00;"PLN";"";
0600000;"LUBLIN";"white table salt bagged - per 1kg";"2003";0,00;"PLN";"";
0600000;"LUBLIN";"white table salt bagged - per 1kg";"2004";0,00;"PLN";"";
0600000;"LUBLIN";"white table salt bagged - per 1kg";"2005";0,00;"PLN";"";
0600000;"LUBLIN";"white table salt bagged - per 1kg";"2006";0,00;"PLN";"";
0600000;"LUBLIN";"white table salt bagged - per 1kg";"2007";0,00;"PLN";"";
0600000;"LUBLIN";"white table salt bagged - per 1kg";"2008";0,00;"PLN";"";
0600000;"LUBLIN";"white table salt bagged - per 1kg";"2009";0,00;"PLN";"";
0600000;"LUBLIN";"white table salt bagged - per 1kg";"2010";0,00;"PLN";"";
0600000;"LUBLIN";"white table salt bagged - per 1kg";"2011";0,00;"PLN";"";
0600000;"LUBLIN";"white table salt bagged - per 1kg";"2012";0,00;"PLN";"";
0600000;"LUBLIN";"white table salt bagged - per 1kg";"2013";0,00;"PLN";"";
0600000;"LUBLIN";"white table salt bagged - per 1kg";"2014";0,00;"PLN";"";
0600000;"LUBLIN";"white table salt bagged - per 1kg";"2015";0,00;"PLN";"";
0600000;"LUBLIN";"white table salt bagged - per 1kg";"2016";0,00;"PLN";"";
0600000;"LUBLIN";"white table salt bagged - per 1kg";"2017";0,00;"PLN";"";
0600000;"LUBLIN";"white table salt bagged - per 1kg";"2018";0,00;"PLN";"";
0600000;"LUBLIN";"white table salt bagged - per 1kg";"2019";0,00;"PLN";"";
0800000;"LUBUSZ";"fresh chicken eggs - per 1 pc.";"1999";0,00;"PLN";"";
0800000;"LUBUSZ";"fresh chicken eggs - per 1 pc.";"2000";0,00;"PLN";"";
0800000;"LUBUSZ";"fresh chicken eggs - per 1 pc.";"2001";0,00;"PLN";"#";
0800000;"LUBUSZ";"fresh chicken eggs - per 1 pc.";"2002";0,00;"PLN";"#";
0800000;"LUBUSZ";"fresh chicken eggs - per 1 pc.";"2003";0,00;"PLN";"#";
0800000;"LUBUSZ";"fresh chicken eggs - per 1 pc.";"2004";0,00;"PLN";"#";
0800000;"LUBUSZ";"fresh chicken eggs - per 1 pc.";"2005";0,00;"PLN";"";
0800000;"LUBUSZ";"fresh chicken eggs - per 1 pc.";"2006";0,00;"PLN";"";
0800000;"LUBUSZ";"fresh chicken eggs - per 1 pc.";"2007";0,00;"PLN";"";
0800000;"LUBUSZ";"fresh chicken eggs - per 1 pc.";"2008";0,00;"PLN";"";
0800000;"LUBUSZ";"fresh chicken eggs - per 1 pc.";"2009";0,00;"PLN";"";
0800000;"LUBUSZ";"fresh chicken eggs - per 1 pc.";"2010";0,00;"PLN";"";
0800000;"LUBUSZ";"fresh chicken eggs - per 1 pc.";"2011";0,00;"PLN";"";
0800000;"LUBUSZ";"fresh chicken eggs - per 1 pc.";"2012";0,00;"PLN";"";
0800000;"LUBUSZ";"fresh chicken eggs - per 1 pc.";"2013";0,00;"PLN";"";
0800000;"LUBUSZ";"fresh chicken eggs - per 1 pc.";"2014";0,00;"PLN";"";
0800000;"LUBUSZ";"fresh chicken eggs - per 1 pc.";"2015";0,00;"PLN";"";
0800000;"LUBUSZ";"fresh chicken eggs - per 1 pc.";"2016";0,00;"PLN";"";
0800000;"LUBUSZ";"fresh chicken eggs - per 1 pc.";"2017";0,00;"PLN";"";
0800000;"LUBUSZ";"fresh chicken eggs - per 1 pc.";"2018";0,00;"PLN";"";
0800000;"LUBUSZ";"fresh chicken eggs - per 1 pc.";"2019";0,00;"PLN";"";
0800000;"LUBUSZ";"beet sugar white, bagged - per 1kg";"1999";0,00;"PLN";"";
0800000;"LUBUSZ";"beet sugar white, bagged - per 1kg";"2000";2,30;"PLN";"";
0800000;"LUBUSZ";"beet sugar white, bagged - per 1kg";"2001";2,07;"PLN";"";
0800000;"LUBUSZ";"beet sugar white, bagged - per 1kg";"2002";2,09;"PLN";"";
0800000;"LUBUSZ";"beet sugar white, bagged - per 1kg";"2003";1,90;"PLN";"";
0800000;"LUBUSZ";"beet sugar white, bagged - per 1kg";"2004";0,00;"PLN";"";
0800000;"LUBUSZ";"beet sugar white, bagged - per 1kg";"2005";0,00;"PLN";"";
0800000;"LUBUSZ";"beet sugar white, bagged - per 1kg";"2006";0,00;"PLN";"";
0800000;"LUBUSZ";"beet sugar white, bagged - per 1kg";"2007";0,00;"PLN";"";
0800000;"LUBUSZ";"beet sugar white, bagged - per 1kg";"2008";0,00;"PLN";"";
0800000;"LUBUSZ";"beet sugar white, bagged - per 1kg";"2009";0,00;"PLN";"";
0800000;"LUBUSZ";"beet sugar white, bagged - per 1kg";"2010";0,00;"PLN";"";
0800000;"LUBUSZ";"beet sugar white, bagged - per 1kg";"2011";0,00;"PLN";"";
0800000;"LUBUSZ";"beet sugar white, bagged - per 1kg";"2012";0,00;"PLN";"";
0800000;"LUBUSZ";"beet sugar white, bagged - per 1kg";"2013";0,00;"PLN";"";
0800000;"LUBUSZ";"beet sugar white, bagged - per 1kg";"2014";0,00;"PLN";"";
0800000;"LUBUSZ";"beet sugar white, bagged - per 1kg";"2015";0,00;"PLN";"";
0800000;"LUBUSZ";"beet sugar white, bagged - per 1kg";"2016";0,00;"PLN";"";
0800000;"LUBUSZ";"beet sugar white, bagged - per 1kg";"2017";0,00;"PLN";"";
0800000;"LUBUSZ";"beet sugar white, bagged - per 1kg";"2018";0,00;"PLN";"";
0800000;"LUBUSZ";"beet sugar white, bagged - per 1kg";"2019";0,00;"PLN";"";
0800000;"LUBUSZ";"natural chocolate plain - per 1kg";"1999";0,00;"PLN";"";
0800000;"LUBUSZ";"natural chocolate plain - per 1kg";"2000";0,00;"PLN";"";
0800000;"LUBUSZ";"natural chocolate plain - per 1kg";"2001";0,00;"PLN";"";
0800000;"LUBUSZ";"natural chocolate plain - per 1kg";"2002";0,00;"PLN";"";
0800000;"LUBUSZ";"natural chocolate plain - per 1kg";"2003";0,00;"PLN";"";
0800000;"LUBUSZ";"natural chocolate plain - per 1kg";"2004";0,00;"PLN";"";
0800000;"LUBUSZ";"natural chocolate plain - per 1kg";"2005";0,00;"PLN";"";
0800000;"LUBUSZ";"natural chocolate plain - per 1kg";"2006";0,00;"PLN";"";
0800000;"LUBUSZ";"natural chocolate plain - per 1kg";"2007";0,00;"PLN";"";
0800000;"LUBUSZ";"natural chocolate plain - per 1kg";"2008";0,00;"PLN";"";
0800000;"LUBUSZ";"natural chocolate plain - per 1kg";"2009";0,00;"PLN";"";
0800000;"LUBUSZ";"natural chocolate plain - per 1kg";"2010";0,00;"PLN";"";
0800000;"LUBUSZ";"natural chocolate plain - per 1kg";"2011";0,00;"PLN";"";
0800000;"LUBUSZ";"natural chocolate plain - per 1kg";"2012";0,00;"PLN";"";
0800000;"LUBUSZ";"natural chocolate plain - per 1kg";"2013";0,00;"PLN";"";
0800000;"LUBUSZ";"natural chocolate plain - per 1kg";"2014";0,00;"PLN";"";
0800000;"LUBUSZ";"natural chocolate plain - per 1kg";"2015";0,00;"PLN";"";
0800000;"LUBUSZ";"natural chocolate plain - per 1kg";"2016";0,00;"PLN";"";
0800000;"LUBUSZ";"natural chocolate plain - per 1kg";"2017";0,00;"PLN";"";
0800000;"LUBUSZ";"natural chocolate plain - per 1kg";"2018";0,00;"PLN";"";
0800000;"LUBUSZ";"natural chocolate plain - per 1kg";"2019";0,00;"PLN";"";
0800000;"LUBUSZ";"white table salt bagged - per 1kg";"1999";0,00;"PLN";"";
0800000;"LUBUSZ";"white table salt bagged - per 1kg";"2000";0,00;"PLN";"";
0800000;"LUBUSZ";"white table salt bagged - per 1kg";"2001";0,00;"PLN";"";
0800000;"LUBUSZ";"white table salt bagged - per 1kg";"2002";0,00;"PLN";"";
0800000;"LUBUSZ";"white table salt bagged - per 1kg";"2003";0,00;"PLN";"";
0800000;"LUBUSZ";"white table salt bagged - per 1kg";"2004";0,00;"PLN";"";
0800000;"LUBUSZ";"white table salt bagged - per 1kg";"2005";0,00;"PLN";"";
0800000;"LUBUSZ";"white table salt bagged - per 1kg";"2006";0,00;"PLN";"";
0800000;"LUBUSZ";"white table salt bagged - per 1kg";"2007";0,00;"PLN";"";
0800000;"LUBUSZ";"white table salt bagged - per 1kg";"2008";0,00;"PLN";"";
0800000;"LUBUSZ";"white table salt bagged - per 1kg";"2009";0,00;"PLN";"";
0800000;"LUBUSZ";"white table salt bagged - per 1kg";"2010";0,00;"PLN";"";
0800000;"LUBUSZ";"white table salt bagged - per 1kg";"2011";0,00;"PLN";"";
0800000;"LUBUSZ";"white table salt bagged - per 1kg";"2012";0,00;"PLN";"";
0800000;"LUBUSZ";"white table salt bagged - per 1kg";"2013";0,00;"PLN";"";
0800000;"LUBUSZ";"white table salt bagged - per 1kg";"2014";0,00;"PLN";"";
0800000;"LUBUSZ";"white table salt bagged - per 1kg";"2015";0,00;"PLN";"";
0800000;"LUBUSZ";"white table salt bagged - per 1kg";"2016";0,00;"PLN";"";
0800000;"LUBUSZ";"white table salt bagged - per 1kg";"2017";0,00;"PLN";"";
0800000;"LUBUSZ";"white table salt bagged - per 1kg";"2018";0,00;"PLN";"";
0800000;"LUBUSZ";"white table salt bagged - per 1kg";"2019";0,00;"PLN";"";
1000000;"ŁÓDŹ";"fresh chicken eggs - per 1 pc.";"1999";0,00;"PLN";"";
1000000;"ŁÓDŹ";"fresh chicken eggs - per 1 pc.";"2000";0,00;"PLN";"";
1000000;"ŁÓDŹ";"fresh chicken eggs - per 1 pc.";"2001";0,00;"PLN";"#";
1000000;"ŁÓDŹ";"fresh chicken eggs - per 1 pc.";"2002";0,00;"PLN";"#";
1000000;"ŁÓDŹ";"fresh chicken eggs - per 1 pc.";"2003";0,00;"PLN";"#";
1000000;"ŁÓDŹ";"fresh chicken eggs - per 1 pc.";"2004";0,00;"PLN";"#";
1000000;"ŁÓDŹ";"fresh chicken eggs - per 1 pc.";"2005";0,16;"PLN";"";
1000000;"ŁÓDŹ";"fresh chicken eggs - per 1 pc.";"2006";0,16;"PLN";"";
1000000;"ŁÓDŹ";"fresh chicken eggs - per 1 pc.";"2007";0,20;"PLN";"";
1000000;"ŁÓDŹ";"fresh chicken eggs - per 1 pc.";"2008";0,20;"PLN";"";
1000000;"ŁÓDŹ";"fresh chicken eggs - per 1 pc.";"2009";0,24;"PLN";"";
1000000;"ŁÓDŹ";"fresh chicken eggs - per 1 pc.";"2010";0,00;"PLN";"";
1000000;"ŁÓDŹ";"fresh chicken eggs - per 1 pc.";"2011";0,00;"PLN";"";
1000000;"ŁÓDŹ";"fresh chicken eggs - per 1 pc.";"2012";0,39;"PLN";"";
1000000;"ŁÓDŹ";"fresh chicken eggs - per 1 pc.";"2013";0,27;"PLN";"";
1000000;"ŁÓDŹ";"fresh chicken eggs - per 1 pc.";"2014";0,24;"PLN";"";
1000000;"ŁÓDŹ";"fresh chicken eggs - per 1 pc.";"2015";0,27;"PLN";"";
1000000;"ŁÓDŹ";"fresh chicken eggs - per 1 pc.";"2016";0,21;"PLN";"";
1000000;"ŁÓDŹ";"fresh chicken eggs - per 1 pc.";"2017";0,33;"PLN";"";
1000000;"ŁÓDŹ";"fresh chicken eggs - per 1 pc.";"2018";0,26;"PLN";"";
1000000;"ŁÓDŹ";"fresh chicken eggs - per 1 pc.";"2019";0,27;"PLN";"";
1000000;"ŁÓDŹ";"beet sugar white, bagged - per 1kg";"1999";1,85;"PLN";"";
1000000;"ŁÓDŹ";"beet sugar white, bagged - per 1kg";"2000";2,35;"PLN";"";
1000000;"ŁÓDŹ";"beet sugar white, bagged - per 1kg";"2001";2,09;"PLN";"";
1000000;"ŁÓDŹ";"beet sugar white, bagged - per 1kg";"2002";2,09;"PLN";"";
1000000;"ŁÓDŹ";"beet sugar white, bagged - per 1kg";"2003";1,86;"PLN";"";
1000000;"ŁÓDŹ";"beet sugar white, bagged - per 1kg";"2004";2,73;"PLN";"";
1000000;"ŁÓDŹ";"beet sugar white, bagged - per 1kg";"2005";2,62;"PLN";"";
1000000;"ŁÓDŹ";"beet sugar white, bagged - per 1kg";"2006";2,69;"PLN";"";
1000000;"ŁÓDŹ";"beet sugar white, bagged - per 1kg";"2007";2,52;"PLN";"";
1000000;"ŁÓDŹ";"beet sugar white, bagged - per 1kg";"2008";2,16;"PLN";"";
1000000;"ŁÓDŹ";"beet sugar white, bagged - per 1kg";"2009";0,00;"PLN";"";
1000000;"ŁÓDŹ";"beet sugar white, bagged - per 1kg";"2010";0,00;"PLN";"";
1000000;"ŁÓDŹ";"beet sugar white, bagged - per 1kg";"2011";0,00;"PLN";"";
1000000;"ŁÓDŹ";"beet sugar white, bagged - per 1kg";"2012";0,00;"PLN";"";
1000000;"ŁÓDŹ";"beet sugar white, bagged - per 1kg";"2013";0,00;"PLN";"";
1000000;"ŁÓDŹ";"beet sugar white, bagged - per 1kg";"2014";0,00;"PLN";"";
1000000;"ŁÓDŹ";"beet sugar white, bagged - per 1kg";"2015";0,00;"PLN";"";
1000000;"ŁÓDŹ";"beet sugar white, bagged - per 1kg";"2016";0,00;"PLN";"";
1000000;"ŁÓDŹ";"beet sugar white, bagged - per 1kg";"2017";0,00;"PLN";"";
1000000;"ŁÓDŹ";"beet sugar white, bagged - per 1kg";"2018";0,00;"PLN";"";
1000000;"ŁÓDŹ";"beet sugar white, bagged - per 1kg";"2019";0,00;"PLN";"";
1000000;"ŁÓDŹ";"natural chocolate plain - per 1kg";"1999";10,37;"PLN";"";
1000000;"ŁÓDŹ";"natural chocolate plain - per 1kg";"2000";0,00;"PLN";"";
1000000;"ŁÓDŹ";"natural chocolate plain - per 1kg";"2001";11,30;"PLN";"";
1000000;"ŁÓDŹ";"natural chocolate plain - per 1kg";"2002";12,19;"PLN";"";
1000000;"ŁÓDŹ";"natural chocolate plain - per 1kg";"2003";14,12;"PLN";"";
1000000;"ŁÓDŹ";"natural chocolate plain - per 1kg";"2004";14,43;"PLN";"";
1000000;"ŁÓDŹ";"natural chocolate plain - per 1kg";"2005";0,00;"PLN";"";
1000000;"ŁÓDŹ";"natural chocolate plain - per 1kg";"2006";0,00;"PLN";"";
1000000;"ŁÓDŹ";"natural chocolate plain - per 1kg";"2007";0,00;"PLN";"";
1000000;"ŁÓDŹ";"natural chocolate plain - per 1kg";"2008";0,00;"PLN";"";
1000000;"ŁÓDŹ";"natural chocolate plain - per 1kg";"2009";0,00;"PLN";"";
1000000;"ŁÓDŹ";"natural chocolate plain - per 1kg";"2010";0,00;"PLN";"";
1000000;"ŁÓDŹ";"natural chocolate plain - per 1kg";"2011";0,00;"PLN";"";
1000000;"ŁÓDŹ";"natural chocolate plain - per 1kg";"2012";0,00;"PLN";"";
1000000;"ŁÓDŹ";"natural chocolate plain - per 1kg";"2013";0,00;"PLN";"";
1000000;"ŁÓDŹ";"natural chocolate plain - per 1kg";"2014";0,00;"PLN";"";
1000000;"ŁÓDŹ";"natural chocolate plain - per 1kg";"2015";0,00;"PLN";"";
1000000;"ŁÓDŹ";"natural chocolate plain - per 1kg";"2016";0,00;"PLN";"";
1000000;"ŁÓDŹ";"natural chocolate plain - per 1kg";"2017";0,00;"PLN";"";
1000000;"ŁÓDŹ";"natural chocolate plain - per 1kg";"2018";0,00;"PLN";"";
1000000;"ŁÓDŹ";"natural chocolate plain - per 1kg";"2019";0,00;"PLN";"";
1000000;"ŁÓDŹ";"white table salt bagged - per 1kg";"1999";0,00;"PLN";"";
1000000;"ŁÓDŹ";"white table salt bagged - per 1kg";"2000";0,00;"PLN";"";
1000000;"ŁÓDŹ";"white table salt bagged - per 1kg";"2001";0,00;"PLN";"";
1000000;"ŁÓDŹ";"white table salt bagged - per 1kg";"2002";0,00;"PLN";"";
1000000;"ŁÓDŹ";"white table salt bagged - per 1kg";"2003";0,00;"PLN";"";
1000000;"ŁÓDŹ";"white table salt bagged - per 1kg";"2004";0,00;"PLN";"";
1000000;"ŁÓDŹ";"white table salt bagged - per 1kg";"2005";0,00;"PLN";"";
1000000;"ŁÓDŹ";"white table salt bagged - per 1kg";"2006";0,00;"PLN";"";
1000000;"ŁÓDŹ";"white table salt bagged - per 1kg";"2007";0,00;"PLN";"";
1000000;"ŁÓDŹ";"white table salt bagged - per 1kg";"2008";0,00;"PLN";"";
1000000;"ŁÓDŹ";"white table salt bagged - per 1kg";"2009";0,00;"PLN";"";
1000000;"ŁÓDŹ";"white table salt bagged - per 1kg";"2010";0,00;"PLN";"";
1000000;"ŁÓDŹ";"white table salt bagged - per 1kg";"2011";0,00;"PLN";"";
1000000;"ŁÓDŹ";"white table salt bagged - per 1kg";"2012";0,00;"PLN";"";
1000000;"ŁÓDŹ";"white table salt bagged - per 1kg";"2013";0,00;"PLN";"";
1000000;"ŁÓDŹ";"white table salt bagged - per 1kg";"2014";0,00;"PLN";"";
1000000;"ŁÓDŹ";"white table salt bagged - per 1kg";"2015";0,00;"PLN";"";
1000000;"ŁÓDŹ";"white table salt bagged - per 1kg";"2016";0,00;"PLN";"";
1000000;"ŁÓDŹ";"white table salt bagged - per 1kg";"2017";0,00;"PLN";"";
1000000;"ŁÓDŹ";"white table salt bagged - per 1kg";"2018";0,00;"PLN";"";
1000000;"ŁÓDŹ";"white table salt bagged - per 1kg";"2019";0,00;"PLN";"";
1200000;"LESSER POLAND";"fresh chicken eggs - per 1 pc.";"1999";0,00;"PLN";"";
1200000;"LESSER POLAND";"fresh chicken eggs - per 1 pc.";"2000";0,00;"PLN";"";
1200000;"LESSER POLAND";"fresh chicken eggs - per 1 pc.";"2001";0,00;"PLN";"#";
1200000;"LESSER POLAND";"fresh chicken eggs - per 1 pc.";"2002";0,00;"PLN";"#";
1200000;"LESSER POLAND";"fresh chicken eggs - per 1 pc.";"2003";0,00;"PLN";"#";
1200000;"LESSER POLAND";"fresh chicken eggs - per 1 pc.";"2004";0,00;"PLN";"#";
1200000;"LESSER POLAND";"fresh chicken eggs - per 1 pc.";"2005";0,25;"PLN";"";
1200000;"LESSER POLAND";"fresh chicken eggs - per 1 pc.";"2006";0,26;"PLN";"";
1200000;"LESSER POLAND";"fresh chicken eggs - per 1 pc.";"2007";0,24;"PLN";"";
1200000;"LESSER POLAND";"fresh chicken eggs - per 1 pc.";"2008";0,26;"PLN";"";
1200000;"LESSER POLAND";"fresh chicken eggs - per 1 pc.";"2009";0,28;"PLN";"";
1200000;"LESSER POLAND";"fresh chicken eggs - per 1 pc.";"2010";0,26;"PLN";"";
1200000;"LESSER POLAND";"fresh chicken eggs - per 1 pc.";"2011";0,24;"PLN";"";
1200000;"LESSER POLAND";"fresh chicken eggs - per 1 pc.";"2012";0,36;"PLN";"";
1200000;"LESSER POLAND";"fresh chicken eggs - per 1 pc.";"2013";0,26;"PLN";"";
1200000;"LESSER POLAND";"fresh chicken eggs - per 1 pc.";"2014";0,24;"PLN";"";
1200000;"LESSER POLAND";"fresh chicken eggs - per 1 pc.";"2015";0,25;"PLN";"";
1200000;"LESSER POLAND";"fresh chicken eggs - per 1 pc.";"2016";0,22;"PLN";"";
1200000;"LESSER POLAND";"fresh chicken eggs - per 1 pc.";"2017";0,31;"PLN";"";
1200000;"LESSER POLAND";"fresh chicken eggs - per 1 pc.";"2018";0,24;"PLN";"";
1200000;"LESSER POLAND";"fresh chicken eggs - per 1 pc.";"2019";0,24;"PLN";"";
1200000;"LESSER POLAND";"beet sugar white, bagged - per 1kg";"1999";0,00;"PLN";"";
1200000;"LESSER POLAND";"beet sugar white, bagged - per 1kg";"2000";0,00;"PLN";"";
1200000;"LESSER POLAND";"beet sugar white, bagged - per 1kg";"2001";0,00;"PLN";"";
1200000;"LESSER POLAND";"beet sugar white, bagged - per 1kg";"2002";0,00;"PLN";"";
1200000;"LESSER POLAND";"beet sugar white, bagged - per 1kg";"2003";0,00;"PLN";"";
1200000;"LESSER POLAND";"beet sugar white, bagged - per 1kg";"2004";0,00;"PLN";"";
1200000;"LESSER POLAND";"beet sugar white, bagged - per 1kg";"2005";0,00;"PLN";"";
1200000;"LESSER POLAND";"beet sugar white, bagged - per 1kg";"2006";0,00;"PLN";"";
1200000;"LESSER POLAND";"beet sugar white, bagged - per 1kg";"2007";0,00;"PLN";"";
1200000;"LESSER POLAND";"beet sugar white, bagged - per 1kg";"2008";0,00;"PLN";"";
1200000;"LESSER POLAND";"beet sugar white, bagged - per 1kg";"2009";0,00;"PLN";"";
1200000;"LESSER POLAND";"beet sugar white, bagged - per 1kg";"2010";2,38;"PLN";"";
1200000;"LESSER POLAND";"beet sugar white, bagged - per 1kg";"2011";3,65;"PLN";"";
1200000;"LESSER POLAND";"beet sugar white, bagged - per 1kg";"2012";3,51;"PLN";"";
1200000;"LESSER POLAND";"beet sugar white, bagged - per 1kg";"2013";3,04;"PLN";"";
1200000;"LESSER POLAND";"beet sugar white, bagged - per 1kg";"2014";1,99;"PLN";"";
1200000;"LESSER POLAND";"beet sugar white, bagged - per 1kg";"2015";1,93;"PLN";"";
1200000;"LESSER POLAND";"beet sugar white, bagged - per 1kg";"2016";0,00;"PLN";"";
1200000;"LESSER POLAND";"beet sugar white, bagged - per 1kg";"2017";0,00;"PLN";"";
1200000;"LESSER POLAND";"beet sugar white, bagged - per 1kg";"2018";0,00;"PLN";"";
1200000;"LESSER POLAND";"beet sugar white, bagged - per 1kg";"2019";0,00;"PLN";"";
1200000;"LESSER POLAND";"natural chocolate plain - per 1kg";"1999";13,84;"PLN";"";
1200000;"LESSER POLAND";"natural chocolate plain - per 1kg";"2000";15,75;"PLN";"";
1200000;"LESSER POLAND";"natural chocolate plain - per 1kg";"2001";16,62;"PLN";"";
1200000;"LESSER POLAND";"natural chocolate plain - per 1kg";"2002";16,60;"PLN";"";
1200000;"LESSER POLAND";"natural chocolate plain - per 1kg";"2003";15,13;"PLN";"";
1200000;"LESSER POLAND";"natural chocolate plain - per 1kg";"2004";16,50;"PLN";"";
1200000;"LESSER POLAND";"natural chocolate plain - per 1kg";"2005";18,00;"PLN";"";
1200000;"LESSER POLAND";"natural chocolate plain - per 1kg";"2006";17,83;"PLN";"";
1200000;"LESSER POLAND";"natural chocolate plain - per 1kg";"2007";17,25;"PLN";"";
1200000;"LESSER POLAND";"natural chocolate plain - per 1kg";"2008";19,53;"PLN";"";
1200000;"LESSER POLAND";"natural chocolate plain - per 1kg";"2009";20,74;"PLN";"";
1200000;"LESSER POLAND";"natural chocolate plain - per 1kg";"2010";0,00;"PLN";"";
1200000;"LESSER POLAND";"natural chocolate plain - per 1kg";"2011";22,34;"PLN";"";
1200000;"LESSER POLAND";"natural chocolate plain - per 1kg";"2012";23,15;"PLN";"";
1200000;"LESSER POLAND";"natural chocolate plain - per 1kg";"2013";21,45;"PLN";"";
1200000;"LESSER POLAND";"natural chocolate plain - per 1kg";"2014";20,52;"PLN";"";
1200000;"LESSER POLAND";"natural chocolate plain - per 1kg";"2015";18,94;"PLN";"";
1200000;"LESSER POLAND";"natural chocolate plain - per 1kg";"2016";21,27;"PLN";"";
1200000;"LESSER POLAND";"natural chocolate plain - per 1kg";"2017";21,97;"PLN";"";
1200000;"LESSER POLAND";"natural chocolate plain - per 1kg";"2018";22,19;"PLN";"";
1200000;"LESSER POLAND";"natural chocolate plain - per 1kg";"2019";22,55;"PLN";"";
1200000;"LESSER POLAND";"white table salt bagged - per 1kg";"1999";0,41;"PLN";"";
1200000;"LESSER POLAND";"white table salt bagged - per 1kg";"2000";0,42;"PLN";"";
1200000;"LESSER POLAND";"white table salt bagged - per 1kg";"2001";0,41;"PLN";"";
1200000;"LESSER POLAND";"white table salt bagged - per 1kg";"2002";0,34;"PLN";"";
1200000;"LESSER POLAND";"white table salt bagged - per 1kg";"2003";0,31;"PLN";"";
1200000;"LESSER POLAND";"white table salt bagged - per 1kg";"2004";0,31;"PLN";"";
1200000;"LESSER POLAND";"white table salt bagged - per 1kg";"2005";0,32;"PLN";"";
1200000;"LESSER POLAND";"white table salt bagged - per 1kg";"2006";0,31;"PLN";"";
1200000;"LESSER POLAND";"white table salt bagged - per 1kg";"2007";0,34;"PLN";"";
1200000;"LESSER POLAND";"white table salt bagged - per 1kg";"2008";0,39;"PLN";"";
1200000;"LESSER POLAND";"white table salt bagged - per 1kg";"2009";0,34;"PLN";"";
1200000;"LESSER POLAND";"white table salt bagged - per 1kg";"2010";0,31;"PLN";"";
1200000;"LESSER POLAND";"white table salt bagged - per 1kg";"2011";0,45;"PLN";"";
1200000;"LESSER POLAND";"white table salt bagged - per 1kg";"2012";0,52;"PLN";"";
1200000;"LESSER POLAND";"white table salt bagged - per 1kg";"2013";0,49;"PLN";"";
1200000;"LESSER POLAND";"white table salt bagged - per 1kg";"2014";0,48;"PLN";"";
1200000;"LESSER POLAND";"white table salt bagged - per 1kg";"2015";0,48;"PLN";"";
1200000;"LESSER POLAND";"white table salt bagged - per 1kg";"2016";0,48;"PLN";"";
1200000;"LESSER POLAND";"white table salt bagged - per 1kg";"2017";0,44;"PLN";"";
1200000;"LESSER POLAND";"white table salt bagged - per 1kg";"2018";0,44;"PLN";"";
1200000;"LESSER POLAND";"white table salt bagged - per 1kg";"2019";0,55;"PLN";"";
1400000;"MASOVIA";"fresh chicken eggs - per 1 pc.";"1999";0,18;"PLN";"";
1400000;"MASOVIA";"fresh chicken eggs - per 1 pc.";"2000";0,29;"PLN";"";
1400000;"MASOVIA";"fresh chicken eggs - per 1 pc.";"2001";0,00;"PLN";"#";
